id,host_id,host_name,host_since,host_response_rate,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,bathrooms,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,monthly_price ,bedrooms,beds,accommodates,zipcode_98052,zipcode_98101,zipcode_98102,zipcode_98103,zipcode_98104,zipcode_98104-4417,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98121,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98134,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98155,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98199,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour
30819084,229095817,Loftium,12/4/18,99%,259,Delridge,47.5398,-122.35364,1,,80,unknown,unknown,0,55,1,1,7,87,9,8,9,9,91,5.21,unknown,3,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30821427,229095817,Loftium,12/4/18,99%,259,Queen Anne,47.64042,-122.35703,1,,90,unknown,unknown,0,55,1,1,7,89,10,10,10,9,91,6.13,unknown,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30826817,124169110,Nicole,4/4/17,unknown,1,Other neighborhoods,47.68686,-122.35841,1,,250,unknown,unknown,0,0,5,2,1125,100,10,10,10,8,1,0.13,unknown,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30866340,5325329,Blair,3/4/13,94%,13,Queen Anne,47.6314,-122.34604,2.5,,200,unknown,unknown,300,100,1,1,1125,91,9,9,10,9,13,7.31,unknown,3,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30874441,140236800,TurnKey Vacation Rentals,7/13/17,100%,64,Other neighborhoods,47.66212,-122.27632,2,,166,unknown,unknown,0,254,7,2,1125,80,10,8,8,8,49,0.41,unknown,3,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30881658,113921410,Sebastian,1/29/17,unknown,2,Central Area,47.61102,-122.31332,2.5,,75,unknown,unknown,0,45,1,1,7,90,10,8,10,9,1,0.45,unknown,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30887522,230838662,Jenny,12/15/18,100%,1,Beacon Hill,47.5824,-122.3158,2,,175,unknown,unknown,1000,255,6,3,1125,97,10,10,9,10,1,4.01,unknown,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30916586,11983260,Mahnaz,2/5/14,100%,2,Queen Anne,47.63934,-122.37392,2.5,,159,unknown,unknown,150,105,4,2,60,100,10,10,10,10,1,4.96,unknown,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30934689,20865218,Carly,9/2/14,100%,1,Other neighborhoods,47.69869,-122.39615,1,,180,unknown,unknown,500,90,5,1,40,99,10,10,10,10,1,2.6,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30935352,210184109,Chris,8/17/18,unknown,1,Other neighborhoods,47.6955,-122.34996,3.5,,75,unknown,unknown,0,90,2,2,1125,100,10,10,10,10,1,0.77,unknown,3,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30939362,31116549,Amy,4/13/15,100%,1,Beacon Hill,47.58615,-122.31696,1,,60,unknown,unknown,0,44,2,1,4,98,10,10,10,10,1,5.31,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30939784,54070659,Bob,1/10/16,100%,1,Ballard,47.67321,-122.3743,2,,128,unknown,unknown,300,75,4,3,30,99,10,10,10,10,1,4.04,unknown,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30952709,226137890,Xenia,11/17/18,98%,13,Downtown,47.61213,-122.34924,1,,105,unknown,unknown,300,65,1,1,1125,95,10,10,10,9,9,4.12,unknown,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30960947,231340748,Alice,12/18/18,100%,2,Other neighborhoods,47.65283,-122.32997,1,,150,unknown,unknown,500,75,1,1,90,99,10,10,10,10,2,4.53,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30963639,25207661,Thao,12/26/14,100%,6,Rainier Valley,47.52175,-122.27337,2,,100,unknown,unknown,300,130,4,2,1125,98,10,10,9,10,2,4.51,unknown,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30966290,226766146,Bella,11/21/18,90%,1,Northgate,47.69391,-122.34366,1.5,,100,unknown,unknown,500,50,1,7,1125,60,6,10,8,8,1,0.22,unknown,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30976187,231435350,Alvin,12/19/18,unknown,1,Downtown,47.61144,-122.33079,1,,103,unknown,unknown,300,65,2,1,29,100,10,10,10,10,1,0.33,unknown,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30994069,230457966,Trudy,12/13/18,100%,1,Capitol Hill,47.62175,-122.32611,1,,150,unknown,unknown,0,70,1,3,1125,100,10,10,10,10,1,3.85,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31002479,5325329,Blair,3/4/13,94%,13,Cascade,47.63742,-122.34347,2,,325,unknown,unknown,350,100,12,1,1125,91,9,9,9,9,13,7.23,unknown,4,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31018519,22864774,Anna,10/22/14,100%,0,Cascade,47.62669,-122.34217,1,,149,unknown,unknown,0,72,3,3,7,100,10,9,10,10,1,1.07,unknown,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31021112,75343272,Dario,6/2/16,100%,18,University District,47.67128,-122.31549,1,,35,unknown,unknown,300,20,1,1,28,85,10,10,9,9,125,2.52,unknown,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31022118,75343272,Dario,6/2/16,100%,18,University District,47.66987,-122.3141,1,,35,unknown,unknown,300,20,1,1,28,85,9,9,9,8,125,1.93,unknown,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31022262,75343272,Dario,6/2/16,100%,18,University District,47.67053,-122.31384,1,,39,unknown,unknown,300,30,1,1,28,88,10,9,10,9,125,2.12,unknown,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31022477,75343272,Dario,6/2/16,100%,18,University District,47.6707,-122.31528,1,,39,unknown,unknown,300,30,1,1,28,91,9,10,9,9,125,3.39,unknown,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31026273,93908277,Paema,9/6/16,100%,2,Other neighborhoods,47.68259,-122.34863,1.5,,65,unknown,unknown,0,15,1,3,1125,100,10,10,10,10,2,1.84,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31040215,231340748,Alice,12/18/18,100%,2,Other neighborhoods,47.65154,-122.33053,1,,99,unknown,unknown,500,60,1,1,30,100,10,10,10,10,2,7.25,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31043835,226137890,Xenia,11/17/18,98%,13,Downtown,47.6115,-122.34868,2,,199,unknown,unknown,300,105,1,1,1125,94,10,10,10,9,9,4.9,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31044786,209703197,Dennis,8/15/18,0%,1,Capitol Hill,47.65061,-122.32046,1.5,,70,unknown,unknown,0,0,2,1,30,95,9,9,10,10,1,0.5,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31061583,9081556,Aaron,9/27/13,100%,1,Rainier Valley,47.57447,-122.29268,1,,55,unknown,unknown,0,40,1,2,16,100,10,10,10,10,1,4.42,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
31091766,27821253,Yosuke,2/16/15,100%,1,Central Area,47.61572,-122.30843,2,,200,unknown,unknown,200,160,4,2,1125,98,10,10,10,10,1,3.91,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31094260,46450009,Lev,10/13/15,100%,5,Northgate,47.69759,-122.34145,1,,90,unknown,unknown,0,60,4,2,1125,100,10,10,10,10,4,0.31,unknown,2,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31101550,232402553,Grace,12/25/18,100%,1,Other neighborhoods,47.70328,-122.34684,2,,100,unknown,unknown,300,100,3,1,1125,93,9,9,9,9,1,5.98,unknown,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31119674,229095817,Loftium,12/4/18,99%,259,Beacon Hill,47.57445,-122.30386,1,,70,unknown,unknown,0,55,1,1,7,97,10,10,10,10,91,6.45,unknown,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31129657,777748,Michal,7/4/11,100%,1,Beacon Hill,47.57328,-122.30799,1,,85,unknown,unknown,300,40,1,1,15,98,10,10,10,10,1,4.59,unknown,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31138126,84470311,Parker,7/18/16,94%,9,Capitol Hill,47.62003,-122.32636,1,,100,unknown,unknown,0,65,2,2,1125,93,10,9,9,9,8,4.7,unknown,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31145360,4746434,Stacy,1/17/13,100%,1,University District,47.67156,-122.32069,1,,86,unknown,unknown,0,35,2,2,1125,99,10,10,10,10,1,4.75,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31148038,138924514,Vacasa Washington,7/6/17,99%,70,Downtown,47.60921,-122.33926,1,,176,unknown,unknown,0,140,4,7,28,100,9,10,10,9,41,0.99,unknown,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31168504,52988651,Cathy,1/1/16,100%,4,Capitol Hill,47.61695,-122.31182,1,,88,unknown,unknown,0,0,1,1,1125,70,8,7,9,7,4,3.51,unknown,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31202562,127069597,Richard,4/22/17,100%,2,Rainier Valley,47.52405,-122.27493,1.5,,35,unknown,unknown,0,39,2,3,30,98,10,10,9,10,1,6.6,unknown,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31219270,233495521,Spencer,12/31/18,100%,1,Delridge,47.56955,-122.36124,2,,275,unknown,unknown,150,150,6,2,1125,100,10,10,10,10,1,3.04,unknown,3,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31219741,210731176,Tricia And Isaac,8/20/18,100%,5,Capitol Hill,47.61856,-122.30944,2,,120,unknown,unknown,200,150,4,30,365,94,10,10,10,9,5,4.46,unknown,3,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31222265,673805,Amy,6/7/11,100%,2,Other neighborhoods,47.66679,-122.29895,2.5,,180,unknown,unknown,500,100,2,4,1125,100,10,10,10,10,2,0.4,unknown,3,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31223575,7435040,Chengying,7/12/13,100%,7,Northgate,47.71832,-122.32269,1.5,,84,unknown,unknown,150,65,3,1,1125,96,10,10,10,10,6,4.53,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31224895,5325329,Blair,3/4/13,94%,13,Beacon Hill,47.5514,-122.31193,3.5,,150,unknown,unknown,350,100,1,1,1125,86,9,8,9,9,13,6.59,unknown,4,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31243526,162159097,Donald,12/10/17,100%,2,Capitol Hill,47.62165,-122.30325,1,,150,unknown,unknown,0,125,1,2,1125,88,10,9,10,8,1,1.95,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31262812,26369035,Mardee,1/19/15,100%,1,Magnolia,47.64061,-122.39308,1,,150,unknown,unknown,0,85,2,2,14,100,10,10,10,10,1,2.23,unknown,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31263692,233935420,Michael,1/2/19,100%,1,Rainier Valley,47.52701,-122.27358,1,,60,unknown,unknown,0,30,1,2,14,87,9,8,9,9,1,4.46,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31269313,20316389,Jenni,8/20/14,unknown,1,Rainier Valley,47.56224,-122.28989,1,,65,unknown,unknown,0,40,1,2,100,100,10,10,10,10,1,0.14,unknown,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31269346,21888037,Quincy,9/28/14,100%,1,Cascade,47.64196,-122.3281,1,,80,unknown,unknown,0,60,1,2,1125,100,10,10,10,10,1,3.06,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31287568,234147890,Robert,1/3/19,100%,1,Seward Park,47.55692,-122.26973,1,,45,unknown,unknown,0,0,1,3,10,99,10,10,10,10,1,4.78,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31292583,38694007,Rhonda,7/16/15,100%,1,Other neighborhoods,47.65074,-122.35181,1,,89,unknown,unknown,0,10,2,1,1125,96,10,9,10,10,1,12.3,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31294061,30559,Angielena,8/9/09,100%,8,Other neighborhoods,47.54953,-122.31742,3,,65,unknown,unknown,100,0,1,2,30,100,10,10,10,10,8,1.13,unknown,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31310469,26509491,Clay,1/22/15,100%,1,Capitol Hill,47.6384,-122.31865,3.5,,725,unknown,unknown,1000,230,1,3,31,100,10,9,10,10,1,1.25,unknown,5,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31316356,149639096,Jana,9/7/17,100%,1,Queen Anne,47.62887,-122.34923,1.5,,49,unknown,unknown,200,25,1,2,7,95,10,9,10,10,1,6.17,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31321961,56004960,Andrew,1/25/16,100%,5,Other neighborhoods,47.66424,-122.33423,1,,50,unknown,unknown,0,25,1,1,28,96,10,10,10,10,5,1.21,unknown,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31342030,2057654,Michele & Ryan,4/2/12,100%,2,Central Area,47.60898,-122.2941,2,,269,unknown,unknown,100,80,6,2,40,100,10,10,10,10,2,1.47,unknown,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31352608,234749145,Bentley,1/6/19,100%,1,Ballard,47.66503,-122.36269,2,,154,unknown,unknown,300,125,1,1,1125,98,10,10,10,10,1,7.59,unknown,3,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31361577,32701707,Elise,5/5/15,unknown,1,Lake City,47.70123,-122.29385,1,,40,unknown,unknown,100,30,2,1,1125,100,10,9,10,10,1,1.36,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31361602,72971142,Jasper,5/20/16,80%,1,Queen Anne,47.62986,-122.34742,1.5,,49,unknown,unknown,200,25,1,2,7,96,10,9,10,10,1,5.45,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31361881,64978664,Sarah,3/29/16,100%,1,Queen Anne,47.62834,-122.34888,1.5,,49,unknown,unknown,200,25,1,2,7,96,10,9,10,10,1,6.17,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31361924,77193668,Maxim,6/12/16,100%,1,Central Area,47.61357,-122.29737,1,,75,unknown,unknown,150,20,2,1,29,100,10,10,10,10,1,5.16,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31363853,82961680,Addison,7/11/16,99%,145,Cascade,47.62326,-122.33182,1,,119,unknown,unknown,0,50,1,1,1125,100,8,10,10,10,138,0.32,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31364134,82961680,Addison,7/11/16,99%,145,Cascade,47.62142,-122.33191,1,,129,unknown,unknown,0,50,1,30,1125,100,9,10,9,9,138,0.26,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31364363,82961680,Addison,7/11/16,99%,145,Cascade,47.62961,-122.34116,1,,119,unknown,unknown,0,50,1,30,1125,100,10,6,10,8,138,0.24,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31365599,127118282,Kate,4/23/17,50%,4,Other neighborhoods,47.66254,-122.3526,1,,200,unknown,unknown,200,100,1,14,180,100,10,10,10,10,1,0.13,unknown,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31376876,126255470,Lorrie,4/17/17,100%,1,Other neighborhoods,47.72688,-122.34974,1,,97,unknown,unknown,100,40,4,2,1125,100,10,10,10,10,1,3.46,unknown,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31377235,6522232,Kevin,5/22/13,100%,1,Beacon Hill,47.56173,-122.31421,1,,125,unknown,unknown,300,75,1,2,1125,100,10,10,10,10,1,3.86,unknown,2,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31384386,229095817,Loftium,12/4/18,99%,259,Other neighborhoods,47.66883,-122.33885,1,,80,unknown,unknown,0,50,1,1,7,96,10,10,10,9,91,7.59,unknown,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31386182,229095817,Loftium,12/4/18,99%,259,Delridge,47.52917,-122.35688,1,,70,unknown,unknown,0,50,1,1,7,98,10,10,10,10,91,8.55,unknown,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31386989,226137890,Xenia,11/17/18,98%,13,Downtown,47.61424,-122.35014,2,,140,unknown,unknown,300,105,1,1,1125,93,10,10,10,9,9,6.4,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31388082,4313679,Kaili,12/3/12,100%,1,Other neighborhoods,47.66941,-122.339,1,,125,unknown,unknown,0,50,1,1,1125,99,10,10,10,10,1,10.54,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31391400,3690557,Minh,9/27/12,100%,1,Delridge,47.5346,-122.37129,1,,120,unknown,unknown,200,60,1,5,1125,100,10,10,10,9,1,0.46,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31409285,126524144,Stephen,4/18/17,100%,2,Central Area,47.61926,-122.29672,2.5,,163,unknown,unknown,1500,140,1,2,29,94,10,10,10,9,1,2.44,unknown,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31435049,26967583,Dario,1/30/15,100%,143,Queen Anne,47.62327,-122.36251,1,,97,unknown,unknown,500,50,1,1,28,90,9,9,10,9,55,3.54,unknown,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31436263,159544835,Soraya,11/21/17,100%,1,Lake City,47.70116,-122.30395,1,,64,unknown,unknown,100,25,3,1,60,94,10,9,10,10,1,5.14,unknown,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31437287,235479394,Yonatan,1/9/19,100%,1,Rainier Valley,47.55129,-122.28509,2,,140,unknown,unknown,300,85,1,1,1125,81,9,9,9,9,1,4.52,unknown,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31438636,14686418,Zeynep,4/24/14,unknown,1,Capitol Hill,47.61493,-122.32553,1,,53,unknown,unknown,0,10,1,1,1125,83,9,8,10,9,1,1.9,unknown,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31444663,235543653,Bernard,1/9/19,100%,1,Beacon Hill,47.58446,-122.31619,1,,95,unknown,unknown,0,50,1,3,1125,100,10,10,10,10,1,6.23,unknown,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31462782,235362223,Lora,1/9/19,100%,1,Queen Anne,47.64077,-122.35919,1,,129,unknown,unknown,175,70,1,1,30,100,10,10,10,10,1,4.93,unknown,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31464234,74493314,Cara,5/28/16,100%,1,West Seattle,47.53179,-122.38363,1.5,,55,unknown,unknown,200,40,1,2,14,100,10,10,10,10,1,3.69,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
